,Mark,Competitor,Nat,Location,Date,Results Score,Discipline,Athlete ID,Number of Runs,Number of Bike Rides,Profile Visibility
1532,2:22:13,Azmera GEBRU,ETH,Sevilla (ESP),18 FEB 2024,1211,Full,NA,NA,NA,NA
1533,2:22:19,Desi Jisa MOKONIN,BRN,Seoul (KOR),17 MAR 2024,1210,Full,NA,NA,NA,NA
1534,2:22:21,Ivyne JERUTO,KEN,Amsterdam (NED),20 OCT 2024,1209,Full,NA,NA,NA,NA
1535,2:22:22,Glenrose XABA,RSA,Cape Town (RSA),20 OCT 2024,1209,Full,69070814,0,0,Public
1536,2:22:23,Atalel ANMUT,ETH,Dubai (UAE),07 JAN 2024,1209,Full,NA,NA,NA,NA
1537,2:22:36,Mare DIBABA,ETH,Cape Town (RSA),20 OCT 2024,1207,Full,NA,NA,NA,NA
1538,2:22:42,Emily SISSON,USA,"Orlando, FL (USA)",03 FEB 2024,1206,Full,39081208,0,0,Public
1539,2:22:42,Catherine CHEROTICH,KEN,Frankfurt (GER),27 OCT 2024,1206,Full,NA,NA,NA,NA
1540,2:22:46,Selly Chepyego KAPTICH,KEN,Rotterdam (NED),14 APR 2024,1205,Full,NA,NA,NA,NA
1541,2:22:49,Pascalia JEPKOGEI,KEN,Cape Town (RSA),20 OCT 2024,1205,Full,NA,NA,NA,NA
1542,2:22:52,Visiline JEPKESHO,KEN,Seoul (KOR),17 MAR 2024,1204,Full,NA,NA,NA,NA
1543,2:22:53,Agnes KEINO,KEN,Frankfurt (GER),27 OCT 2024,1204,Full,NA,NA,NA,NA
1544,2:22:54,Bekelech GUDETA,ETH,Xiamen (CHN),07 JAN 2024,1204,Full,NA,NA,NA,NA
1545,2:22:58,Meseret DINKE,ETH,Barcelona (ESP),10 MAR 2024,1203,Full,NA,NA,NA,NA
1546,2:23:10,Hellen OBIRI,KEN,"Stade de France, Paris (FRA)",11 AUG 2024,1201,Full,NA,NA,NA,NA
1547,2:23:14,Sharon LOKEDI,KEN,"Stade de France, Paris (FRA)",11 AUG 2024,1200,Full,NA,NA,NA,NA
1548,2:23:18,Derartu HAILU,ETH,Sevilla (ESP),18 FEB 2024,1200,Full,NA,NA,NA,NA
1549,2:23:20,Betelihem AFENIGUS,ETH,Seoul (KOR),17 MAR 2024,1199,Full,NA,NA,NA,NA
1550,2:23:23,Viola CHEPNGENO,KEN,Cape Town (RSA),20 OCT 2024,1199,Full,113122040,642,6,Public
1551,2:23:27,Kidsan ALEMA,ETH,Frankfurt (GER),27 OCT 2024,1198,Full,NA,NA,NA,NA
1552,2:23:31,Lindsay FLANAGAN,USA,"Chicago, IL (USA)",13 OCT 2024,1197,Full,33062239,85,0,Public
1553,2:23:36,Stella CHESANG,UGA,Osaka (JPN),28 JAN 2024,1197,Full,NA,NA,NA,NA
1554,2:23:36,Sisay Meseret GOLA,ETH,Berlin (GER),29 SEP 2024,1197,Full,NA,NA,NA,NA
1555,2:23:38,Valary JEMELI,KEN,Doha (QAT),16 FEB 2024,1196,Full,NA,NA,NA,NA
1556,2:23:42,Stacey Chepkemboi NDIWA,KEN,"Chicago, IL (USA)",13 OCT 2024,1196,Full,NA,NA,NA,NA
1557,2:23:45,Joan KIPYATICH,KEN,Doha (QAT),16 FEB 2024,1195,Full,NA,NA,NA,NA
1558,2:23:47,Antonina KWAMBAI,KEN,Sevilla (ESP),18 FEB 2024,1195,Full,NA,NA,NA,NA
1559,2:23:50,Domenika MAYER,GER,Hannover (GER),14 APR 2024,1194,Full,NA,NA,NA,NA
1560,2:23:52,Volha MAZURONAK,BLR,"Two Harbors to Duluth,, Duluth, MN (USA)",22 JUN 2024,1194,Full,NA,NA,NA,NA
1561,2:23:52,Linet Chepkwemoi MASAI,KEN,Frankfurt (GER),27 OCT 2024,1194,Full,NA,NA,NA,NA
1562,2:23:56,Marion KIBOR,KEN,Amsterdam (NED),20 OCT 2024,1193,Full,NA,NA,NA,NA
1563,2:23:56,Anna DIBABA,ETH,Amsterdam (NED),20 OCT 2024,1193,Full,NA,NA,NA,NA
1564,2:24:00,Emma BATES,USA,"Chicago, IL (USA)",13 OCT 2024,1193,Full,38306342,1177,0,Public
1565,2:24:01,Jessica STENSON,AUS,Daegu (KOR),07 APR 2024,1192,Full,19582010,1957,20,Public
1566,2:24:02,Dalila ABDULKADIR,BRN,Sevilla (ESP),18 FEB 2024,1192,Full,NA,NA,NA,NA
1567,2:24:02,Yuka SUZUKI,JPN,"Stade de France, Paris (FRA)",11 AUG 2024,1192,Full,99967363,2,0,Private
1568,2:24:04,Zinah SENBETA,ETH,Ljubljana (SLO),20 OCT 2024,1192,Full,NA,NA,NA,NA
1569,2:24:08,Nazret WELDU,ERI,Wien (AUT),21 APR 2024,1191,Full,NA,NA,NA,NA
1570,2:24:12,Fatima Ezzahra GARDADI,MAR,Xiamen (CHN),07 JAN 2024,1190,Full,NA,NA,NA,NA
1571,2:24:12,Méline ROLLIN,FRA,Sevilla (ESP),18 FEB 2024,1190,Full,46478486,1900,213,Public
1572,2:24:13,Asmarech NEGA,ETH,Dublin (IRL),27 OCT 2024,1190,Full,NA,NA,NA,NA
1573,2:24:18,Florencia BORELLI,ARG,Sevilla (ESP),18 FEB 2024,1189,Full,100970021,0,0,Public
1574,2:24:21,Valentine Chepkwemoi MATEIKO,KEN,Paris (FRA),07 APR 2024,1189,Full,NA,NA,NA,NA
1575,2:24:22,Yuki NAKAMURA,JPN,Gold Coast (AUS),07 JUL 2024,1189,Full,31979576,0,912,Public
1576,2:24:24,Sifan MELAKU,ETH,Seoul (KOR),17 MAR 2024,1188,Full,NA,NA,NA,NA
1577,2:24:29,Gabriella ROOKER,USA,"Chicago, IL (USA)",13 OCT 2024,1188,Full,49166818,1273,38,Private
1578,2:24:30,Carolina WIKSTRÖM,SWE,Sevilla (ESP),18 FEB 2024,1187,Full,30884585,3367,1,Private
1579,2:24:37,Tejinesh GEBISA,ETH,Sevilla (ESP),18 FEB 2024,1186,Full,NA,NA,NA,NA
1580,2:24:37,Beyenu DEGEFA,ETH,Osaka (JPN),25 FEB 2024,1186,Full,NA,NA,NA,NA
1581,2:24:39,Tigist GASHAW,BRN,Daegu (KOR),07 APR 2024,1186,Full,NA,NA,NA,NA
1582,2:24:40,Esther NAVARRETE,ESP,Sevilla (ESP),18 FEB 2024,1186,Full,NA,NA,NA,NA
1583,2:24:40,Lisa WEIGHTMAN,AUS,Berlin (GER),29 SEP 2024,1186,Full,63166067,0,33,Public
1584,2:24:41,Sharon Jemutai CHEROP,KEN,Hannover (GER),14 APR 2024,1186,Full,NA,NA,NA,NA
1585,2:24:41,Judith KIYENG,KEN,Frankfurt (GER),27 OCT 2024,1186,Full,NA,NA,NA,NA
1586,2:24:43,Sayaka SATO,JPN,Osaka (JPN),28 JAN 2024,1185,Full,16763817,38,65,Private
1587,2:24:45,Munkhzaya BAYARTSOGT,MGL,Seoul (KOR),17 MAR 2024,1185,Full,80959711,16,0,Public
1588,2:24:45,Amente Sorome NEGASH,ETH,Dublin (IRL),27 OCT 2024,1185,Full,NA,NA,NA,NA
1589,2:24:46,Veronica MAINA,KEN,Wuxi (CHN),24 MAR 2024,1185,Full,41303301,0,6,Public
1590,2:24:46,Atsede BAYISA,ETH,Lima (PER),19 MAY 2024,1185,Full,NA,NA,NA,NA
1591,2:24:49,Emily CHEBET,KEN,Rotterdam (NED),14 APR 2024,1184,Full,NA,NA,NA,NA
1592,2:24:50,Tsegaye MELESECH,ETH,"Houston, TX (USA)",14 JAN 2024,1184,Full,NA,NA,NA,NA
1593,2:24:50,Dorcas Jepchirchir TUITOEK,KEN,Praha (CZE),05 MAY 2024,1184,Full,NA,NA,NA,NA
1594,2:24:50,Meseret GEBRE,ETH,Toronto (CAN),20 OCT 2024,1184,Full,128584790,0,0,Public
1595,2:24:51,Rahma TAHIRI,MAR,Sevilla (ESP),18 FEB 2024,1184,Full,NA,NA,NA,NA
1596,2:24:54,Deborah SCHÖNEBORN,GER,"Houston, TX (USA)",14 JAN 2024,1183,Full,NA,NA,NA,NA
1597,2:24:56,Katharina STEINRUCK,GER,Osaka (JPN),28 JAN 2024,1183,Full,53369340,1571,271,Private
1598,2:24:56,Chloé HERBIET,BEL,Sevilla (ESP),18 FEB 2024,1183,Full,61582475,95,0,Public
1599,2:24:56,Delvine Relin MERINGOR,ROU,"Stade de France, Paris (FRA)",11 AUG 2024,1183,Full,NA,NA,NA,NA
1600,2:24:57,Meritxell SOLER,ESP,Sevilla (ESP),18 FEB 2024,1183,Full,46285568,3069,31,Public
1601,2:25:03,Kaoutar BOULAID,MAR,Barcelona (ESP),10 MAR 2024,1182,Full,105410562,0,0,Private
1602,2:25:03,Tsige HAILESLASE,ETH,London (GBR),21 APR 2024,1182,Full,NA,NA,NA,NA
1603,2:25:08,Cian OLDKNOW,RSA,Sevilla (ESP),18 FEB 2024,1181,Full,7389459,62,0,Private
1604,2:25:10,Natsumi MATSUSHITA,JPN,Osaka (JPN),28 JAN 2024,1181,Full,NA,NA,NA,NA
1605,2:25:10,Lydia Naliaka SIMIYU,KEN,Roma (ITA),17 MAR 2024,1181,Full,NA,NA,NA,NA
1606,2:25:10,Cynthia JEROTICH,KEN,Hamburg (GER),28 APR 2024,1181,Full,NA,NA,NA,NA
1607,2:25:13,Betty CHEPKWONY,KEN,Frankfurt (GER),27 OCT 2024,1180,Full,85875989,0,0,Public
1608,2:25:14,Emmah Cheruto NDIWA,KEN,Cape Town (RSA),20 OCT 2024,1180,Full,NA,NA,NA,NA
1609,2:25:16,Yuna DAITO,JPN,Osaka (JPN),28 JAN 2024,1180,Full,NA,NA,NA,NA
1610,2:25:23,Thalia VALDIVIA,PER,Rotterdam (NED),14 APR 2024,1179,Full,35796256,0,17,Private
1611,2:25:25,Helen BEKELE,ETH,Osaka (JPN),25 FEB 2024,1178,Full,90054131,419,0,Public
1612,2:25:25,Sichala KUMESHI,ETH,Gold Coast (AUS),07 JUL 2024,1178,Full,NA,NA,NA,NA
1613,2:25:25,Emebet NIGUSE,ETH,Ljubljana (SLO),20 OCT 2024,1178,Full,NA,NA,NA,NA
1614,2:25:31,Dakotah LINDWURM,USA,"Orlando, FL (USA)",03 FEB 2024,1177,Full,111020647,0,0,Public
1615,2:25:32,Sintayehu TILAHUN,ETH,Seoul (KOR),17 MAR 2024,1177,Full,NA,NA,NA,NA
1616,2:25:35,Kaoutar FARKOUSSI,MAR,Rabat (MAR),21 APR 2024,1177,Full,NA,NA,NA,NA
1617,2:25:36,Alisa VAINIO,FIN,Berlin (GER),29 SEP 2024,1176,Full,38818304,0,0,Private
1618,2:25:37,Nigsti HAFTU,ETH,Košice (SVK),06 OCT 2024,1176,Full,NA,NA,NA,NA
1619,2:25:43,Aberash DEMISSE,ETH,Frankfurt (GER),27 OCT 2024,1175,Full,NA,NA,NA,NA
1620,2:25:44,Kaede KAWAMURA,JPN,Osaka (JPN),25 FEB 2024,1175,Full,NA,NA,NA,NA
1621,2:25:45,Yuyu XIA,CHN,Nagoya (JPN),10 MAR 2024,1175,Full,10499922,0,0,Public
1622,2:25:46,Jessica MCCLAIN,USA,"Orlando, FL (USA)",03 FEB 2024,1175,Full,63048626,51,23,Public
1623,2:25:46,Georgina SCHWIENING,GBR,Frankfurt (GER),27 OCT 2024,1175,Full,NA,NA,NA,NA
1624,2:25:47,Philippa BOWDEN,GBR,Berlin (GER),29 SEP 2024,1175,Full,45738802,21,0,Private
1625,2:25:47,Lauren HAGANS,USA,"Chicago, IL (USA)",13 OCT 2024,1175,Full,54874775,1752,1,Public
1626,2:25:58,Fantu ZEWUDE,ETH,Sevilla (ESP),18 FEB 2024,1173,Full,NA,NA,NA,NA
1627,2:26:00,Yenenesh TILAHUN DINKESA,ETH,Paris (FRA),07 APR 2024,1172,Full,NA,NA,NA,NA
1628,2:26:01,Medina Deme ARMINO,ETH,Paris (FRA),07 APR 2024,1172,Full,NA,NA,NA,NA
1629,2:26:03,Ethlemahu SINTAYEHU,ETH,Paris (FRA),07 APR 2024,1172,Full,NA,NA,NA,NA
1630,2:26:06,Abersh MINSEWO,ETH,Mumbai (IND),21 JAN 2024,1171,Full,NA,NA,NA,NA
1631,2:26:06,Sara HALL,USA,"Orlando, FL (USA)",03 FEB 2024,1171,Full,24442277,11,1045,Public
1632,2:26:08,Emily Chepkemoi ARUSIO,KEN,Paris (FRA),07 APR 2024,1171,Full,NA,NA,NA,NA
1633,2:26:08,Lonah Chemtai SALPETER,ISR,"Stade de France, Paris (FRA)",11 AUG 2024,1171,Full,NA,NA,NA,NA
1634,2:26:10,Caroline ROTICH,USA,"Orlando, FL (USA)",03 FEB 2024,1171,Full,NA,NA,NA,NA
1635,2:26:12,Hikari OHNISHI,JPN,Nagoya (JPN),10 MAR 2024,1170,Full,NA,NA,NA,NA
1636,2:26:14,Makenna MYLER,USA,"Orlando, FL (USA)",03 FEB 2024,1170,Full,90522263,0,0,Public
1637,2:26:20,Naom JEBET,KEN,Madrid (ESP),28 APR 2024,1169,Full,109344337,0,0,Public
1638,2:26:22,Faith CHEPKOECH,KEN,Wien (AUT),21 APR 2024,1169,Full,141743296,2,2,Private
1639,2:26:23,Tadelech BEKELE,ETH,Lanzhou (CHN),26 MAY 2024,1169,Full,NA,NA,NA,NA
1640,2:26:24,Rodah JEPKORIR,KEN,Wuxi (CHN),24 MAR 2024,1168,Full,NA,NA,NA,NA
1641,2:26:24,Daiana OCAMPO,ARG,Hamburg (GER),28 APR 2024,1168,Full,110431332,399,11,Public
1642,2:26:25,Rediet DANIEL,ETH,Doha (QAT),16 FEB 2024,1168,Full,NA,NA,NA,NA
1643,2:26:30,Monica CHEBET,KEN,Wuxi (CHN),24 MAR 2024,1167,Full,NA,NA,NA,NA
1644,2:26:32,Khishigsaikhan GALBADRAKH,MGL,Tokyo (JPN),03 MAR 2024,1167,Full,80659615,6,0,Public
1645,2:26:32,Tigist MEMUYE,ETH,Milano (ITA),07 APR 2024,1167,Full,NA,NA,NA,NA
1646,2:26:34,Mary Zenaida GRANJA,ECU,Sevilla (ESP),18 FEB 2024,1167,Full,NA,NA,NA,NA
1647,2:26:38,Tereza HROCHOVÁ,CZE,Sevilla (ESP),18 FEB 2024,1166,Full,62867073,0,0,Public
1648,2:26:39,Maor TIYOURI,ISR,Rotterdam (NED),14 APR 2024,1166,Full,60723715,66,5,Public
1649,2:26:40,Pauline Chemning KORIKWIANG,KEN,Wuhan (CHN),24 MAR 2024,1166,Full,NA,NA,NA,NA
1650,2:26:41,Vivian JEROTICH,KEN,Eindhoven (NED),13 OCT 2024,1166,Full,NA,NA,NA,NA
1651,2:26:42,Zhanna MAMAZHANOVA,KAZ,Rotterdam (NED),14 APR 2024,1165,Full,20307324,2221,27,Public
1652,2:26:43,Chimdesa KUMSA,ETH,Taiyuan (CHN),22 SEP 2024,1165,Full,NA,NA,NA,NA
1653,2:26:47,Luz Mery ROJAS,PER,Sevilla (ESP),18 FEB 2024,1165,Full,121836540,0,14,Public
1654,2:26:47,Sardana TROFIMOVA,KGZ,"Stade de France, Paris (FRA)",11 AUG 2024,1165,Full,NA,NA,NA,NA
1655,2:26:47,Cuomu CIREN,CHN,Hengshui (CHN),22 SEP 2024,1165,Full,NA,NA,NA,NA
1656,2:26:48,Ruth JEBET,BRN,Zheng-Kai (CHN),31 MAR 2024,1164,Full,NA,NA,NA,NA
1657,2:26:49,Jovana DE LA CRUZ,PER,"Houston, TX (USA)",14 JAN 2024,1164,Full,NA,NA,NA,NA
1658,2:26:50,Madoka NAKANO,JPN,Osaka (JPN),28 JAN 2024,1164,Full,76249842,171,7,Public
1659,2:26:51,Muluhabt TSEGA,ETH,Mumbai (IND),21 JAN 2024,1164,Full,NA,NA,NA,NA
1660,2:26:51,Sakiho TSUTSUI,JPN,Rotterdam (NED),14 APR 2024,1164,Full,NA,NA,NA,NA
1661,2:26:53,Deshun ZHANG,CHN,Xiamen (CHN),07 JAN 2024,1164,Full,NA,NA,NA,NA
1662,2:26:53,Pauline ESIKON,KEN,Berlin (GER),29 SEP 2024,1164,Full,NA,NA,NA,NA
1663,2:26:54,Natsuki OMORI,JPN,Nagoya (JPN),10 MAR 2024,1163,Full,NA,NA,NA,NA
1664,2:26:55,Asimarech NAGA,ETH,Rabat (MAR),21 APR 2024,1163,Full,NA,NA,NA,NA
1665,2:26:57,Chernet MISGANAW,ETH,Wuxi (CHN),24 MAR 2024,1163,Full,NA,NA,NA,NA
1666,2:26:57,Sandrafelis Chebet TUEI,KEN,Daegu (KOR),07 APR 2024,1163,Full,NA,NA,NA,NA
1667,2:26:59,Vivian KIPLAGAT,KEN,Daegu (KOR),07 APR 2024,1163,Full,120128821,0,0,Public
1668,2:27:04,Bontu BEKELE,ETH,Madrid (ESP),28 APR 2024,1162,Full,NA,NA,NA,NA
1669,2:27:11,Rael Nguriatukei KINYARA,KEN,Lisboa (POR),06 OCT 2024,1161,Full,NA,NA,NA,NA
1670,2:27:13,Mayu NISHIKAWA,JPN,Osaka (JPN),28 JAN 2024,1160,Full,117862487,258,2,Private
1671,2:27:13,Lilian JEBITOK,KEN,Hannover (GER),14 APR 2024,1160,Full,NA,NA,NA,NA
1672,2:27:16,Souad KABOUCHIA,MAR,Enschede (NED),21 APR 2024,1160,Full,NA,NA,NA,NA
1673,2:27:19,Ayantu KUMELA,ETH,Hamburg (GER),28 APR 2024,1159,Full,NA,NA,NA,NA
1674,2:27:22,Salomé ROCHA,POR,Barcelona (ESP),10 MAR 2024,1159,Full,10685415,0,0,Public
1675,2:27:23,Kwang-Ok RI,PRK,Wuxi (CHN),24 MAR 2024,1159,Full,NA,NA,NA,NA
1676,2:27:23,Juliette THOMAS,BEL,Eindhoven (NED),13 OCT 2024,1159,Full,38758598,2772,217,Public
1677,2:27:29,Amina BETTICHE,ALG,Sevilla (ESP),18 FEB 2024,1158,Full,NA,NA,NA,NA
1678,2:27:30,Solange JESUS,POR,Sevilla (ESP),18 FEB 2024,1157,Full,3759621,1837,71,Private
1679,2:27:30,Kebene CHALA,ETH,Madrid (ESP),28 APR 2024,1157,Full,NA,NA,NA,NA
1680,2:27:31,Margaret AGAI,KEN,Copenhagen (DEN),05 MAY 2024,1157,Full,NA,NA,NA,NA
1681,2:27:31,Nóra SZABÓ,HUN,Berlin (GER),29 SEP 2024,1157,Full,39266342,174,145,Private
1682,2:27:32,Dan LI,CHN,Wuxi (CHN),24 MAR 2024,1157,Full,7594441,479,1134,Public
1683,2:27:32,Shewarge ALENE,ETH,Praha (CZE),05 MAY 2024,1157,Full,NA,NA,NA,NA
1684,2:27:33,Shamilah Tekaa KIPSIROR,KEN,Roma (ITA),17 MAR 2024,1157,Full,NA,NA,NA,NA
1685,2:27:33,Failuna MATANGA,TAN,Hannover (GER),14 APR 2024,1157,Full,NA,NA,NA,NA
1686,2:27:34,Medhin GEBRESLASSIE,ETH,Mumbai (IND),21 JAN 2024,1157,Full,NA,NA,NA,NA
1687,2:27:34,Melina WOLF,GER,Berlin (GER),29 SEP 2024,1157,Full,139705373,23,0,Private
1688,2:27:41,Joan CHEPKOSGEI,KEN,Casablanca (MAR),27 OCT 2024,1156,Full,NA,NA,NA,NA
1689,2:27:46,Kebebush YISMA,ETH,Chongqing (CHN),24 MAR 2024,1155,Full,NA,NA,NA,NA
1690,2:27:47,Kasanesh BAZE,ETH,Frankfurt (GER),27 OCT 2024,1155,Full,NA,NA,NA,NA
1691,2:27:49,Nigist MULUNEH,ETH,Riyadh (KSA),10 FEB 2024,1154,Full,NA,NA,NA,NA
1692,2:27:52,Annie FRISBIE,USA,"Chicago, IL (USA)",13 OCT 2024,1154,Full,51057645,95,0,Public
1693,2:27:54,Natasha WODAK,CAN,Toronto (CAN),20 OCT 2024,1153,Full,7814602,3899,34,Public
1694,2:27:56,Emily DURGIN,USA,"Orlando, FL (USA)",03 FEB 2024,1153,Full,107194000,0,0,Public
1695,2:27:56,Tseginesh MEKONNIN,ETH,Praha (CZE),05 MAY 2024,1153,Full,NA,NA,NA,NA
1696,2:27:57,Isabel OROPEZA,MEX,Sevilla (ESP),18 FEB 2024,1153,Full,41364026,473,0,Public
1697,2:27:58,Ayinadis TESHOME,ETH,Mumbai (IND),21 JAN 2024,1153,Full,NA,NA,NA,NA
1698,2:27:59,Sharon CHELIMO,KEN,Buri Ram (THA),27 JAN 2024,1153,Full,NA,NA,NA,NA
1699,2:28:00,Faith CHEPKOECH,KEN,Cape Town (RSA),20 OCT 2024,1152,Full,141743296,2,2,Private
1700,2:28:01,Rosa Alva CHACHA,ECU,Sevilla (ESP),18 FEB 2024,1152,Full,NA,NA,NA,NA
1701,2:28:01,Buzunesh GETACHEW,ETH,Dongying (CHN),20 OCT 2024,1152,Full,NA,NA,NA,NA
1702,2:28:04,Desiree LINDEN,USA,"Orlando, FL (USA)",03 FEB 2024,1152,Full,31853462,889,4,Public
1703,2:28:10,Fabienne SCHLUMPF,SUI,"Stade de France, Paris (FRA)",11 AUG 2024,1151,Full,7018180,408,10,Public
1704,2:28:11,Fancy CHEMUTAI,KEN,Osaka (JPN),25 FEB 2024,1151,Full,51213022,0,0,Public
1705,2:28:12,Delele CHEKLIE,ETH,Sevilla (ESP),18 FEB 2024,1150,Full,NA,NA,NA,NA
1706,2:28:12,Mercy KWAMBAI,KEN,Copenhagen (DEN),05 MAY 2024,1150,Full,84809066,0,0,Public
1707,2:28:13,Genevieve GREGSON,AUS,"Cricket Ground, Melbourne (AUS)",13 OCT 2024,1150,Full,48905896,308,0,Public
1708,2:28:14,Leslie SEXTON,CAN,"Houston, TX (USA)",14 JAN 2024,1150,Full,6604642,6704,60,Public
1709,2:28:16,Dominique SCOTT,RSA,"Chicago, IL (USA)",13 OCT 2024,1150,Full,45956931,0,39,Public
1710,2:28:17,Li BAI,CHN,Wuxi (CHN),24 MAR 2024,1150,Full,22185738,285,22,Public
1711,2:28:19,Aydee LOAYZA,PER,Lima (PER),19 MAY 2024,1149,Full,NA,NA,NA,NA
1712,2:28:23,Camille FRENCH,NZL,Nagoya (JPN),10 MAR 2024,1149,Full,54862274,27,1,Private
1713,2:28:23,Hasna ZAHI,MAR,Rabat (MAR),21 APR 2024,1149,Full,131650591,21,0,Public
1714,2:28:24,Giovanna EPIS,ITA,Nagoya (JPN),10 MAR 2024,1148,Full,58587312,414,0,Public
1715,2:28:24,Cynthia KOSGEI,KEN,Rabat (MAR),21 APR 2024,1148,Full,NA,NA,NA,NA
1716,2:28:28,Nurit SHIMELS,ETH,Dubai (UAE),07 JAN 2024,1148,Full,NA,NA,NA,NA
1717,2:28:28,Rie KAWAUCHI,JPN,Osaka (JPN),28 JAN 2024,1148,Full,NA,NA,NA,NA
1718,2:28:29,Fatiha BENCHATKI,MAR,Marrakech (MAR),28 JAN 2024,1148,Full,NA,NA,NA,NA
1719,2:28:29,Gete DUKALE,ETH,Dublin (IRL),27 OCT 2024,1148,Full,NA,NA,NA,NA
1720,2:28:30,Kellen WAITHIRA,KEN,Rabat (MAR),21 APR 2024,1147,Full,NA,NA,NA,NA
1721,2:28:34,Caroline Cheptanui KILEL,KEN,Wuhan (CHN),24 MAR 2024,1147,Full,NA,NA,NA,NA
1722,2:28:34,Vanessa WILSON,AUS,Berlin (GER),29 SEP 2024,1147,Full,82773562,85,57,Public
1723,2:28:35,Majida MAAYOUF,ESP,"Stade de France, Paris (FRA)",11 AUG 2024,1147,Full,76636288,897,1,Public
1724,2:28:37,Neheng KHATALA,LES,Hamburg (GER),28 APR 2024,1146,Full,113743864,0,0,Public
1725,2:28:41,Amy DAVIS-GREEN,USA,"Chicago, IL (USA)",13 OCT 2024,1146,Full,109507887,349,0,Private
1726,2:28:45,Zenebu FIKADU,ETH,Riyadh (KSA),10 FEB 2024,1145,Full,NA,NA,NA,NA
1727,2:28:47,Anne LUIJTEN,NED,Rotterdam (NED),14 APR 2024,1145,Full,29901048,2313,209,Public
1728,2:28:48,Anais QUEMENER,FRA,Sevilla (ESP),18 FEB 2024,1144,Full,25645358,2560,330,Public
1729,2:28:49,Zhixuan LI,CHN,Nagoya (JPN),10 MAR 2024,1144,Full,130302356,0,0,Public
1730,2:28:52,Molly BOOKMYER,USA,"St. Paul, Minneapolis, MN (USA)",06 OCT 2024,1144,Full,NA,NA,NA,NA
1731,2:28:53,Tigist ABAYECHEW,ETH,Tokyo (JPN),03 MAR 2024,1144,Full,NA,NA,NA,NA
1732,2:28:55,Rose CHELIMO,BRN,Doha (QAT),16 FEB 2024,1143,Full,NA,NA,NA,NA
1733,2:28:59,Akino ASAHINA,JPN,Nagoya (JPN),10 MAR 2024,1143,Full,NA,NA,NA,NA
1734,2:28:59,Ye-jin LIM,KOR,Seoul (KOR),17 MAR 2024,1143,Full,64408318,19,0,Public
1735,2:29:00,Dina ALEKSANDROVA,RUS,Zürich (SUI),21 APR 2024,1142,Full,49265326,383,6,Public
1736,2:29:02,Obse ABDETA,ETH,Roma (ITA),17 MAR 2024,1142,Full,NA,NA,NA,NA
1737,2:29:03,Hanne VERBRUGGEN,BEL,"Stade de France, Paris (FRA)",11 AUG 2024,1142,Full,52372470,334,23,Private
1738,2:29:04,Caroline JEPCHIRCHIR,KEN,Enschede (NED),21 APR 2024,1142,Full,NA,NA,NA,NA
1739,2:29:05,Choe Il GYONG,PRK,Wuxi (CHN),24 MAR 2024,1142,Full,NA,NA,NA,NA
1740,2:29:05,Ayantu ABDI,ETH,Madrid (ESP),28 APR 2024,1142,Full,NA,NA,NA,NA
1741,2:29:06,Bere AYALEW,ETH,Daegu (KOR),07 APR 2024,1142,Full,NA,NA,NA,NA
1742,2:29:12,Betty CHEPKORIR,KEN,Madrid (ESP),28 APR 2024,1141,Full,83498883,21,0,Public
1743,2:29:15,Mhairi MACLENNAN,GBR,London (GBR),21 APR 2024,1140,Full,12924055,3275,95,Private
1744,2:29:15,Genet Habela ABDURKADIR,ETH,Dublin (IRL),27 OCT 2024,1140,Full,NA,NA,NA,NA
1745,2:29:17,Kaltoum BOUAASAYRIYA,MAR,Marrakech (MAR),28 JAN 2024,1140,Full,NA,NA,NA,NA
1746,2:29:17,Savannah BERRY,USA,"Orlando, FL (USA)",03 FEB 2024,1140,Full,23078070,2875,269,Public
1747,2:29:18,Ying LU,CHN,Wuxi (CHN),24 MAR 2024,1140,Full,25056837,523,0,Private
1748,2:29:20,Mekdes WOLDU,FRA,"Stade de France, Paris (FRA)",11 AUG 2024,1139,Full,30197343,1269,79,Public
1749,2:29:22,Tigist TADESE,ETH,Riyadh (KSA),10 FEB 2024,1139,Full,NA,NA,NA,NA
1750,2:29:24,Min LIU,CHN,Wuxi (CHN),24 MAR 2024,1139,Full,29372219,906,99,Public
1751,2:29:25,Anne-Marie BLANEY,USA,"Chicago, IL (USA)",13 OCT 2024,1138,Full,46396188,78,0,Private
1752,2:29:30,Beatrice CHEPTOO,KEN,Hong Kong (HKG),21 JAN 2024,1138,Full,NA,NA,NA,NA
1753,2:29:32,Xinyan ZHANG,CHN,Wuxi (CHN),24 MAR 2024,1137,Full,138575439,56,0,Public
1754,2:29:33,Risper GESABWA,MEX,Enschede (NED),21 APR 2024,1137,Full,NA,NA,NA,NA
1755,2:29:33,Louise SMALL,GBR,Frankfurt (GER),27 OCT 2024,1137,Full,44387938,70,0,Public
1756,2:29:36,Beatrice CHEROP,KEN,Roma (ITA),17 MAR 2024,1137,Full,NA,NA,NA,NA
1757,2:29:39,Dorine Jerop MURKOMEN,KEN,Castellón (ESP),25 FEB 2024,1136,Full,NA,NA,NA,NA
1758,2:29:44,Kana KOBAYASHI,JPN,Osaka (JPN),28 JAN 2024,1135,Full,68097821,909,17,Public
1759,2:29:44,Gladys KIPTOO,KEN,Casablanca (MAR),27 OCT 2024,1135,Full,NA,NA,NA,NA
