,Mark,Competitor,Nat,Location,Date,Results Score,Discipline,Athlete ID,Number of Runs,Number of Bike Rides,Profile Visibility
2126,2:09:30,Workneh FIKIRE,ETH,Frankfurt (GER),27 OCT 2024,1169,Full,NA,NA,NA,NA
2127,2:09:31,Deribe ROBI,ETH,Sevilla (ESP),18 FEB 2024,1168,Full,NA,NA,NA,NA
2128,2:09:31,Cyrus MUTAI,KEN,New Taipei City (TPE),17 MAR 2024,1168,Full,NA,NA,NA,NA
2129,2:09:31,Ibrahim HASSAN,DJI,"Stade de France, Paris (FRA)",10 AUG 2024,1168,Full,1658176,9,691,Public
2130,2:09:31,Christopher KITETU,KEN,Frankfurt (GER),27 OCT 2024,1168,Full,NA,NA,NA,NA
2131,2:09:32,Afewerki BERHANE,ERI,Sevilla (ESP),18 FEB 2024,1168,Full,NA,NA,NA,NA
2132,2:09:32,Mogos SHUMAY,ERI,Padova (ITA),21 APR 2024,1168,Full,NA,NA,NA,NA
2133,2:09:35,Asefa MENGISA,ETH,Dubai (UAE),07 JAN 2024,1167,Full,NA,NA,NA,NA
2134,2:09:35,Mateusz KACZOR,POL,Sevilla (ESP),18 FEB 2024,1167,Full,49840806,0,0,Public
2135,2:09:35,Moses KIPTOO,KEN,Wuhan (CHN),24 MAR 2024,1167,Full,64372125,0,0,Public
2136,2:09:36,Mustapha HOUDADI,MAR,Marrakech (MAR),28 JAN 2024,1167,Full,NA,NA,NA,NA
2137,2:09:37,Pius KARANJA,KEN,Wuxi (CHN),24 MAR 2024,1167,Full,NA,NA,NA,NA
2138,2:09:39,Madoka TANIHARA,JPN,Osaka (JPN),25 FEB 2024,1166,Full,NA,NA,NA,NA
2139,2:09:40,Peiyou FENG,CHN,Osaka (JPN),25 FEB 2024,1166,Full,NA,NA,NA,NA
2140,2:09:40,Tim VINCENT,AUS,Frankfurt (GER),27 OCT 2024,1166,Full,41839883,1533,7,Public
2141,2:09:41,Philemon RONO,KEN,Wuhan (CHN),24 MAR 2024,1165,Full,NA,NA,NA,NA
2142,2:09:41,Nekagenet CRIPPA,ITA,Rotterdam (NED),14 APR 2024,1165,Full,121210669,0,0,Public
2143,2:09:41,Kipsambu KIMAKAL,KEN,Venezia (ITA),27 OCT 2024,1165,Full,NA,NA,NA,NA
2144,2:09:42,Il Ryong HAN,PRK,Wuxi (CHN),24 MAR 2024,1165,Full,NA,NA,NA,NA
2145,2:09:42,Hiko Tonosa HASO,IRL,Dublin (IRL),27 OCT 2024,1165,Full,NA,NA,NA,NA
2146,2:09:43,Ayad LAMDASSEM,ESP,Sevilla (ESP),18 FEB 2024,1165,Full,NA,NA,NA,NA
2147,2:09:44,Moses KIBET,KEN,Daegu (KOR),07 APR 2024,1165,Full,NA,NA,NA,NA
2148,2:09:44,Abraraw MISGANAW,ETH,Dublin (IRL),27 OCT 2024,1165,Full,NA,NA,NA,NA
2149,2:09:45,Benard KIPKORIR,KEN,Chongqing (CHN),24 MAR 2024,1164,Full,NA,NA,NA,NA
2150,2:09:45,Alfonce KIBIWOTT,KEN,Eindhoven (NED),13 OCT 2024,1164,Full,NA,NA,NA,NA
2151,2:09:47,Mathews LEETO,RSA,Durban (RSA),28 APR 2024,1164,Full,NA,NA,NA,NA
2152,2:09:48,Edwin KIPRUTO,KEN,Lisboa (POR),06 OCT 2024,1164,Full,68067100,54,0,Public
2153,2:09:52,Stephen MOKOKA,RSA,Durban (RSA),28 APR 2024,1162,Full,NA,NA,NA,NA
2154,2:09:52,Gaddisa TAFA DEKEBE,ETH,Madrid (ESP),28 APR 2024,1162,Full,NA,NA,NA,NA
2155,2:09:53,Hillary KIPCHUMBA,KEN,Wuhan (CHN),24 MAR 2024,1162,Full,NA,NA,NA,NA
2156,2:09:53,Victor Kiplagat SEREM,KEN,Linz (AUT),07 APR 2024,1162,Full,NA,NA,NA,NA
2157,2:09:54,Mathew SAMPERU,KEN,Buri Ram (THA),27 JAN 2024,1162,Full,NA,NA,NA,NA
2158,2:09:55,Gadisa BIRHANU,ETH,Copenhagen (DEN),05 MAY 2024,1162,Full,NA,NA,NA,NA
2159,2:09:56,Kento NISHI,JPN,Osaka (JPN),25 FEB 2024,1161,Full,15546789,595,115,Private
2160,2:09:56,Nicolas NAVARRO,FRA,"Stade de France, Paris (FRA)",10 AUG 2024,1161,Full,2966441,4285,759,Public
2161,2:09:57,Leonard KORIR,USA,"Orlando, FL (USA)",03 FEB 2024,1161,Full,43820165,0,0,Public
2162,2:09:57,Dominic NYAIRO,KEN,Aveiro (POR),28 APR 2024,1161,Full,NA,NA,NA,NA
2163,2:09:58,Victor KIPLIMO,KEN,Hannover (GER),14 APR 2024,1161,Full,107990522,522,0,Public
2164,2:10:00,Joshua KOGO,KEN,Mumbai (IND),21 JAN 2024,1160,Full,NA,NA,NA,NA
2165,2:10:00,Evans MAYAKA,KEN,"Chicago, IL (USA)",13 OCT 2024,1160,Full,NA,NA,NA,NA
2166,2:10:02,Elkanah KIBET,USA,"Orlando, FL (USA)",03 FEB 2024,1160,Full,56497235,0,0,Public
2167,2:10:03,Tomoki YOSHIOKA,JPN,Oita (JPN),04 FEB 2024,1159,Full,NA,NA,NA,NA
2168,2:10:03,Kinde ATANAW,ETH,London (GBR),21 APR 2024,1159,Full,NA,NA,NA,NA
2169,2:10:06,Mekuant AYENEW,ETH,Hengshui (CHN),22 SEP 2024,1159,Full,NA,NA,NA,NA
2170,2:10:06,Boniface KIBIWOTT,KEN,Amsterdam (NED),20 OCT 2024,1159,Full,60508941,1202,0,Public
2171,2:10:07,Mulat BAZEZEW,ETH,Frankfurt (GER),27 OCT 2024,1158,Full,NA,NA,NA,NA
2172,2:10:09,Isaac MPOFU,ZIM,"Stade de France, Paris (FRA)",10 AUG 2024,1158,Full,73730117,0,0,Public
2173,2:10:10,Ser-Od BAT-OCHIR,MGL,Osaka (JPN),25 FEB 2024,1157,Full,NA,NA,NA,NA
2174,2:10:10,Stan NIESTEN,NED,Rotterdam (NED),14 APR 2024,1157,Full,11157470,1323,549,Public
2175,2:10:10,Tomas Hilifa RAINHOLD,NAM,Durban (RSA),28 APR 2024,1157,Full,NA,NA,NA,NA
2176,2:10:12,Takashi ICHIDA,JPN,Tokyo (JPN),03 MAR 2024,1157,Full,NA,NA,NA,NA
2177,2:10:12,Geoffrey KOECH,KEN,Košice (SVK),06 OCT 2024,1157,Full,61347955,0,0,Public
2178,2:10:14,Reed FISCHER,USA,"Chicago, IL (USA)",13 OCT 2024,1156,Full,22433281,4122,31,Public
2179,2:10:17,Felicien MUHITIRA,RWA,Rotterdam (NED),14 APR 2024,1156,Full,NA,NA,NA,NA
2180,2:10:17,Shadrack KIMINING,KEN,"St. Paul, Minneapolis, MN (USA)",06 OCT 2024,1156,Full,NA,NA,NA,NA
2181,2:10:19,Ren UMEZAKI,JPN,Nobeoka (JPN),11 FEB 2024,1155,Full,128223923,63,25,Private
2182,2:10:19,Julius Kiprono TARUS,KEN,Sevilla (ESP),18 FEB 2024,1155,Full,NA,NA,NA,NA
2183,2:10:19,Abdi KEBEDE,ETH,Rotterdam (NED),14 APR 2024,1155,Full,NA,NA,NA,NA
2184,2:10:21,Tesfu TEWELDE,ERI,"St. Paul, Minneapolis, MN (USA)",06 OCT 2024,1154,Full,NA,NA,NA,NA
2185,2:10:22,Genicious RONO,KEN,Rotterdam (NED),14 APR 2024,1154,Full,NA,NA,NA,NA
2186,2:10:23,Josephat Joshua GISEMO,TAN,Genève (SUI),05 MAY 2024,1154,Full,NA,NA,NA,NA
2187,2:10:23,Afewerk MESFIN,ETH,Lanzhou (CHN),26 MAY 2024,1154,Full,NA,NA,NA,NA
2188,2:10:23,Benson NZIOKI,KEN,Eindhoven (NED),13 OCT 2024,1154,Full,NA,NA,NA,NA
2189,2:10:25,Paul TIONGIK,KEN,Roma (ITA),17 MAR 2024,1153,Full,NA,NA,NA,NA
2190,2:10:25,Zhongrui GUO,CHN,Hengshui (CHN),22 SEP 2024,1153,Full,NA,NA,NA,NA
2191,2:10:25,Brian SHRADER,USA,"Chicago, IL (USA)",13 OCT 2024,1153,Full,8382284,446,0,Public
2192,2:10:26,Musa MITEI,KEN,Madrid (ESP),28 APR 2024,1153,Full,NA,NA,NA,NA
2193,2:10:26,Tianyu CHEN,CHN,Hengshui (CHN),22 SEP 2024,1153,Full,17691749,0,1,Public
2194,2:10:27,Le YANG,CHN,Rabat (MAR),21 APR 2024,1153,Full,3785799,556,1519,Public
2195,2:10:28,Yuki MUTA,JPN,Oita (JPN),04 FEB 2024,1152,Full,114190315,0,0,Public
2196,2:10:28,Patrick KETER,KEN,Enschede (NED),21 APR 2024,1152,Full,NA,NA,NA,NA
2197,2:10:28,Naoki AIBA,JPN,Gold Coast (AUS),07 JUL 2024,1152,Full,74286940,345,0,Public
2198,2:10:29,Nguse AMLOSOM,ERI,Sevilla (ESP),18 FEB 2024,1152,Full,NA,NA,NA,NA
2199,2:10:29,Junnosuke MATSUO,JPN,Osaka (JPN),25 FEB 2024,1152,Full,NA,NA,NA,NA
2200,2:10:29,Kazuya NISHIYAMA,JPN,Tokyo (JPN),03 MAR 2024,1152,Full,37296072,2,49,Public
2201,2:10:29,Silas SUGUT,KEN,Aveiro (POR),28 APR 2024,1152,Full,NA,NA,NA,NA
2202,2:10:30,Hiroshi ICHIDA,JPN,Tokyo (JPN),03 MAR 2024,1152,Full,31871260,0,1239,Public
2203,2:10:31,Cairen SUOLANG,CHN,Wuxi (CHN),24 MAR 2024,1152,Full,NA,NA,NA,NA
2204,2:10:31,Ishmael Chelanga KALALE,KEN,Padova (ITA),21 APR 2024,1152,Full,NA,NA,NA,NA
2205,2:10:32,Pius Dominic ONDORO,KEN,"St. Paul, Minneapolis, MN (USA)",06 OCT 2024,1151,Full,NA,NA,NA,NA
2206,2:10:33,Alene BELAY,ETH,Xiamen (CHN),07 JAN 2024,1151,Full,NA,NA,NA,NA
2207,2:10:33,Haftamu GEBRESILASE,ETH,Berlin (GER),29 SEP 2024,1151,Full,NA,NA,NA,NA
2208,2:10:34,Benson TUNYO,KEN,Sevilla (ESP),18 FEB 2024,1151,Full,NA,NA,NA,NA
2209,2:10:38,Anouar EL GHOUZ,MAR,Riyadh (KSA),10 FEB 2024,1150,Full,25508062,0,0,Public
2210,2:10:38,Hiromasa KUMAHASHI,JPN,Tokyo (JPN),03 MAR 2024,1150,Full,NA,NA,NA,NA
2211,2:10:38,Tesfa WOKNETH,ETH,Chongqing (CHN),24 MAR 2024,1150,Full,NA,NA,NA,NA
2212,2:10:38,Joel Kemboi KIMURER,KEN,Lanzhou (CHN),26 MAY 2024,1150,Full,NA,NA,NA,NA
2213,2:10:39,Tristan WOODFINE,CAN,"Houston, TX (USA)",14 JAN 2024,1149,Full,137110809,249,0,Public
2214,2:10:39,Pedro GOMEZ,ARG,Sevilla (ESP),18 FEB 2024,1149,Full,24304109,951,206,Public
2215,2:10:39,Johannes MOTSCHMANN,GER,London (GBR),21 APR 2024,1149,Full,21148281,4252,68,Public
2216,2:10:40,Daisuke HOSOMORI,JPN,Osaka (JPN),25 FEB 2024,1149,Full,NA,NA,NA,NA
2217,2:10:41,Kosei MACHIDA,JPN,Osaka (JPN),25 FEB 2024,1149,Full,NA,NA,NA,NA
2218,2:10:42,Koki YOSHIOKA,JPN,Osaka (JPN),25 FEB 2024,1149,Full,NA,NA,NA,NA
2219,2:10:42,Bernard MUIA,KEN,Wien (AUT),21 APR 2024,1149,Full,NA,NA,NA,NA
2220,2:10:43,Levente SZEMEREI,HUN,Warszawa (POL),29 SEP 2024,1148,Full,26009876,3934,35,Public
2221,2:10:44,Haruto ONO,JPN,Osaka (JPN),25 FEB 2024,1148,Full,NA,NA,NA,NA
2222,2:10:44,Yugo KASHIWA,JPN,Tokyo (JPN),03 MAR 2024,1148,Full,NA,NA,NA,NA
2223,2:10:44,Albert KANGOGO,KEN,Wien (AUT),21 APR 2024,1148,Full,NA,NA,NA,NA
2224,2:10:45,Thomas DE BOCK,BEL,Eindhoven (NED),13 OCT 2024,1148,Full,52304194,716,2,Public
2225,2:10:46,Takashi SOMA,JPN,Nobeoka (JPN),11 FEB 2024,1148,Full,68238567,422,0,Public
2226,2:10:47,Takanori OGATA,JPN,Oita (JPN),04 FEB 2024,1147,Full,NA,NA,NA,NA
2227,2:10:47,Matthew RICHTMAN,USA,"St. Paul, Minneapolis, MN (USA)",06 OCT 2024,1147,Full,40483545,713,38,Public
2228,2:10:48,Silas MUTURI,KEN,Seoul (KOR),17 MAR 2024,1147,Full,NA,NA,NA,NA
2229,2:10:48,Barnaba KIPKOECH,KEN,Rotterdam (NED),14 APR 2024,1147,Full,18142926,1394,11,Public
2230,2:10:49,Jorge BLANCO,ESP,Sevilla (ESP),18 FEB 2024,1147,Full,11194882,62,586,Private
2231,2:10:49,Felix Kipchirchir KANDIE,KEN,Gold Coast (AUS),07 JUL 2024,1147,Full,NA,NA,NA,NA
2232,2:10:50,Shunya KIKUCHI,JPN,Tokyo (JPN),03 MAR 2024,1146,Full,115414294,1039,0,Private
2233,2:10:50,Dadi Yami GEMEDA,ETH,Rabat (MAR),21 APR 2024,1146,Full,NA,NA,NA,NA
2234,2:10:50,Yakoub LABQUIRA,MAR,Košice (SVK),06 OCT 2024,1146,Full,124550685,0,0,Private
2235,2:10:51,Leonard LANGAT,KEN,Wuhan (CHN),24 MAR 2024,1146,Full,NA,NA,NA,NA
2236,2:10:51,Shunjin YIN,CHN,Hengshui (CHN),22 SEP 2024,1146,Full,NA,NA,NA,NA
2237,2:10:52,Ryu TAKAKU,JPN,Osaka (JPN),25 FEB 2024,1146,Full,59722793,294,0,Public
2238,2:10:52,Leonard BARSOTON,KEN,Wien (AUT),21 APR 2024,1146,Full,NA,NA,NA,NA
2239,2:10:52,Collins KEMBOI,KEN,Münster (GER),08 SEP 2024,1146,Full,119258265,232,54,Public
2240,2:10:53,Cameron AVERY,NZL,Wien (AUT),21 APR 2024,1146,Full,36628860,1560,17,Public
2241,2:10:53,Abdelaziz MERZOUGUI,ESP,Enschede (NED),21 APR 2024,1146,Full,95606465,0,0,Public
2242,2:10:53,Mohcin OUTALHA,MAR,Rabat (MAR),21 APR 2024,1146,Full,NA,NA,NA,NA
2243,2:10:53,Dawit WOLDE,ETH,"Chicago, IL (USA)",13 OCT 2024,1146,Full,140895908,0,0,Public
2244,2:10:53,Hillary KIPSAMBU,KEN,Dublin (IRL),27 OCT 2024,1146,Full,NA,NA,NA,NA
2245,2:10:55,Wenhao XU,CHN,Wuxi (CHN),24 MAR 2024,1145,Full,124451731,41,92,Public
2246,2:10:55,Elisha Kiprop BARNO,KEN,"Two Harbors to Duluth,, Duluth, MN (USA)",22 JUN 2024,1145,Full,NA,NA,NA,NA
2247,2:10:58,James KIPLAGAT,KEN,Copenhagen (DEN),05 MAY 2024,1144,Full,NA,NA,NA,NA
2248,2:10:58,Filmon TESFU,NED,Amsterdam (NED),20 OCT 2024,1144,Full,NA,NA,NA,NA
2249,2:10:59,Felix KIRUI,KEN,Wuhan (CHN),24 MAR 2024,1144,Full,88154208,29,139,Public
2250,2:10:59,Akihiro KANEKO,JPN,Gold Coast (AUS),07 JUL 2024,1144,Full,23827344,0,83,Public
2251,2:10:59,Yongzheng HUANG,CHN,Hengshui (CHN),22 SEP 2024,1144,Full,19756398,0,0,Private
2252,2:11:00,Nathan MARTIN,USA,"Orlando, FL (USA)",03 FEB 2024,1144,Full,25871837,347,97,Public
2253,2:11:01,Samuel FREIRE,CPV,Sevilla (ESP),18 FEB 2024,1143,Full,25134407,3,375,Public
2254,2:11:05,Martin CHERUIYOT,KEN,Genève (SUI),05 MAY 2024,1142,Full,138442441,23,0,Public
2255,2:11:05,Shadrack KIPCHIRCHIR,USA,"Chicago, IL (USA)",13 OCT 2024,1142,Full,NA,NA,NA,NA
2256,2:11:06,Philip KOECH,KEN,Riyadh (KSA),10 FEB 2024,1142,Full,23559110,2,0,Public
2257,2:11:06,Andualem BELAY,ETH,Lanzhou (CHN),26 MAY 2024,1142,Full,NA,NA,NA,NA
2258,2:11:07,John Nzau MWANGANGI,KEN,Buri Ram (THA),27 JAN 2024,1142,Full,NA,NA,NA,NA
2259,2:11:07,Tom HENDRIKSE,NED,Rotterdam (NED),14 APR 2024,1142,Full,6579855,1806,145,Public
2260,2:11:08,Hélio GOMES,POR,Sevilla (ESP),18 FEB 2024,1141,Full,3469235,0,471,Public
2261,2:11:08,Vitalis KIBIWOTT,KEN,Izmir (TUR),21 APR 2024,1141,Full,NA,NA,NA,NA
2262,2:11:09,Josh IZEWSKI,USA,"Orlando, FL (USA)",03 FEB 2024,1141,Full,10799453,2186,119,Public
2263,2:11:09,Boniface KIMUTAI,KEN,Chongqing (CHN),24 MAR 2024,1141,Full,90667504,0,0,Public
2264,2:11:11,Shoya TAKAHASHI,JPN,Osaka (JPN),25 FEB 2024,1141,Full,105845341,0,240,Public
2265,2:11:15,Masaki TSUDA,JPN,Osaka (JPN),25 FEB 2024,1140,Full,68299599,0,88,Public
2266,2:11:16,John Kiprono LANGAT,KEN,Rabat (MAR),21 APR 2024,1139,Full,NA,NA,NA,NA
2267,2:11:18,Feyissa MULGETA,ETH,Sevilla (ESP),18 FEB 2024,1139,Full,NA,NA,NA,NA
2268,2:11:19,Monatcer ZAGHOU,MAR,Marrakech (MAR),28 JAN 2024,1138,Full,NA,NA,NA,NA
2269,2:11:19,Kengo SUZUKI,JPN,Tokyo (JPN),03 MAR 2024,1138,Full,15480639,0,694,Private
2270,2:11:19,Marc SCOTT,GBR,London (GBR),21 APR 2024,1138,Full,22362281,637,6,Public
2271,2:11:19,George JAMES,GBR,Frankfurt (GER),27 OCT 2024,1138,Full,1493177,78,646,Private
2272,2:11:20,Yudai SHIMAZU,JPN,Osaka (JPN),25 FEB 2024,1138,Full,NA,NA,NA,NA
2273,2:11:22,Geoffrey KIPROTICH BIRGEN,KEN,Buri Ram (THA),27 JAN 2024,1138,Full,NA,NA,NA,NA
2274,2:11:23,Eric Kiprono KIPTANUI,KEN,Daegu (KOR),07 APR 2024,1137,Full,NA,NA,NA,NA
2275,2:11:23,Archie CASTEEL,SWE,Copenhagen (DEN),05 MAY 2024,1137,Full,NA,NA,NA,NA
2276,2:11:24,Kegu YANG,CHN,Wuxi (CHN),24 MAR 2024,1137,Full,NA,NA,NA,NA
2277,2:11:24,Simon PAULUS,NAM,Durban (RSA),28 APR 2024,1137,Full,122573470,0,5,Public
2278,2:11:24,Alex MAIER,USA,"Chicago, IL (USA)",13 OCT 2024,1137,Full,19337297,2120,163,Private
2279,2:11:24,Edward Konana KOONYO,KEN,Cape Town (RSA),20 OCT 2024,1137,Full,NA,NA,NA,NA
2280,2:11:25,Keijiro MOGI,JPN,Osaka (JPN),25 FEB 2024,1137,Full,NA,NA,NA,NA
2281,2:11:26,Jerrell MOCK,USA,"Two Harbors to Duluth,, Duluth, MN (USA)",22 JUN 2024,1137,Full,58369394,720,26,Public
2282,2:11:27,Reo KUNIYUKI,JPN,Oita (JPN),04 FEB 2024,1136,Full,NA,NA,NA,NA
2283,2:11:27,David GOMEZ GONZÁLEZ,COL,Sevilla (ESP),18 FEB 2024,1136,Full,7461767,44,103,Public
2284,2:11:27,Justus Kipkorir LIMO,KEN,Lisboa (POR),06 OCT 2024,1136,Full,NA,NA,NA,NA
2285,2:11:28,Isaac KIPSANG,KEN,Rotterdam (NED),14 APR 2024,1136,Full,NA,NA,NA,NA
2286,2:11:28,Abednego CHERUIYOT,KEN,Venezia (ITA),27 OCT 2024,1136,Full,NA,NA,NA,NA
2287,2:11:29,Tatsuya SUMIDE,JPN,Nobeoka (JPN),11 FEB 2024,1136,Full,NA,NA,NA,NA
2288,2:11:30,Linus ROSDAL,SWE,Sevilla (ESP),18 FEB 2024,1135,Full,33560740,427,0,Private
2289,2:11:31,Yuki TAKAMIYA,JPN,Osaka (JPN),25 FEB 2024,1135,Full,24915162,2819,66,Private
2290,2:11:34,Youness BENAR,MAR,"Luzhniki Stadion, Moskva (RUS)",13 OCT 2024,1134,Full,93511773,0,0,Public
2291,2:11:36,Pheeha MOKGOBO,RSA,Milano (ITA),07 APR 2024,1134,Full,NA,NA,NA,NA
2292,2:11:37,Yuya YAMASHITA,JPN,Nobeoka (JPN),11 FEB 2024,1134,Full,8900293,0,60,Private
2293,2:11:37,Embay GOITOM,ETH,Madrid (ESP),28 APR 2024,1134,Full,NA,NA,NA,NA
2294,2:11:37,Abel CHEBET,UGA,Praha (CZE),05 MAY 2024,1134,Full,NA,NA,NA,NA
2295,2:11:38,Koki TAKADA,JPN,Tokyo (JPN),03 MAR 2024,1133,Full,NA,NA,NA,NA
2296,2:11:38,Birhan NEBEBEW,ETH,Yingkou (CHN),26 MAY 2024,1133,Full,NA,NA,NA,NA
2297,2:11:38,El Mahjoub DAZZA,MAR,"Luzhniki Stadion, Moskva (RUS)",13 OCT 2024,1133,Full,NA,NA,NA,NA
2298,2:11:39,Sondre Nordstad MOEN,NOR,"Stade de France, Paris (FRA)",10 AUG 2024,1133,Full,14983457,498,1,Public
2299,2:11:39,Ezekiel KIPKORIR,KEN,Eindhoven (NED),13 OCT 2024,1133,Full,NA,NA,NA,NA
2300,2:11:40,Dmitriy NEDELIN,RUS,"Luzhniki Stadion, Moskva (RUS)",13 OCT 2024,1133,Full,NA,NA,NA,NA
2301,2:11:41,Takeshi NISHIDA,JPN,Nobeoka (JPN),11 FEB 2024,1132,Full,100628454,0,0,Public
2302,2:11:41,Yaseen ABDALLA,SUD,"Stade de France, Paris (FRA)",10 AUG 2024,1132,Full,17721663,1865,0,Public
2303,2:11:42,Samuel Tsegay TESFAMARIAM,SWE,Dubai (UAE),07 JAN 2024,1132,Full,NA,NA,NA,NA
2304,2:11:42,Hicham LAQOUAHI,MAR,Oita (JPN),04 FEB 2024,1132,Full,NA,NA,NA,NA
2305,2:11:42,Isaac KIBET,UGA,Milano (ITA),07 APR 2024,1132,Full,127236274,38,0,Private
2306,2:11:42,Juan PACHECO,MEX,Wien (AUT),21 APR 2024,1132,Full,80652176,307,43,Public
2307,2:11:43,Katsutoshi MONOE,JPN,Fukui (JPN),31 MAR 2024,1132,Full,NA,NA,NA,NA
2308,2:11:43,Vincent RONOH,KEN,Frankfurt (GER),27 OCT 2024,1132,Full,113157539,0,0,Public
2309,2:11:44,Enock KIPKEMBOI,KEN,Huai'an (CHN),21 APR 2024,1132,Full,98838651,1132,0,Public
2310,2:11:44,Youssef BEN HADI,MAR,Eindhoven (NED),13 OCT 2024,1132,Full,NA,NA,NA,NA
2311,2:11:45,Chebon Stephen KIPKECH,KEN,Amsterdam (NED),20 OCT 2024,1131,Full,NA,NA,NA,NA
2312,2:11:46,Adamu GETAHUM,ETH,Frankfurt (GER),27 OCT 2024,1131,Full,NA,NA,NA,NA
2313,2:11:48,Shadrack KIPTANUI,KEN,Xiamen (CHN),07 JAN 2024,1131,Full,NA,NA,NA,NA
2314,2:11:48,Mohamed EL GHAZOUANY,MAR,Sevilla (ESP),18 FEB 2024,1131,Full,81592238,0,0,Public
2315,2:11:48,Edwin KIMAIYO,KEN,Linz (AUT),07 APR 2024,1131,Full,NA,NA,NA,NA
2316,2:11:48,Gilbert CHUMBA,KEN,Beograd (SRB),28 APR 2024,1131,Full,113958977,0,0,Public
2317,2:11:48,Dominic LETTING,KEN,Lima (PER),19 MAY 2024,1131,Full,NA,NA,NA,NA
2318,2:11:48,Tesfaye DEMEKE,ETH,Amsterdam (NED),20 OCT 2024,1131,Full,NA,NA,NA,NA
2319,2:11:49,Jack RAYNER,AUS,"Cricket Ground, Melbourne (AUS)",13 OCT 2024,1130,Full,1478217,3926,90,Public
2320,2:11:51,Thomas BROATCH,CAN,"Houston, TX (USA)",14 JAN 2024,1130,Full,125897499,28,0,Private
2321,2:11:52,Yousheng GUAN,CHN,Dongying (CHN),20 OCT 2024,1129,Full,NA,NA,NA,NA
2322,2:11:54,Marcelo LAGUERA,MEX,"Houston, TX (USA)",14 JAN 2024,1129,Full,3449926,4233,63,Public
2323,2:11:55,Turner WILEY,USA,"Chicago, IL (USA)",13 OCT 2024,1129,Full,7425584,4339,51,Public
2324,2:11:55,Ashenafi NEGESE,ETH,Dublin (IRL),27 OCT 2024,1129,Full,NA,NA,NA,NA
2325,2:11:56,Noah Kiprotich KIGEN,KEN,Wuhan (CHN),24 MAR 2024,1128,Full,NA,NA,NA,NA
2326,2:11:56,Cameron LEVINS,CAN,"Stade de France, Paris (FRA)",10 AUG 2024,1128,Full,26743149,914,0,Public
2327,2:11:59,Peng GAO,CHN,Wuxi (CHN),24 MAR 2024,1128,Full,22710385,515,0,Public
2328,2:11:59,Wangjiang CEN,CHN,Wuxi (CHN),24 MAR 2024,1128,Full,NA,NA,NA,NA
2329,2:12:01,Tesema MIDEGISO,ETH,Wuhan (CHN),24 MAR 2024,1127,Full,NA,NA,NA,NA
2330,2:12:01,Hammington KIMAIYO,KEN,Hannover (GER),14 APR 2024,1127,Full,NA,NA,NA,NA
2331,2:12:03,Michael Mugo GITHAE,KEN,Tokyo (JPN),03 MAR 2024,1126,Full,NA,NA,NA,NA
2332,2:12:04,Asrar HIYRDEN,ETH,Sevilla (ESP),18 FEB 2024,1126,Full,NA,NA,NA,NA
2333,2:12:04,Nagu HABTAMU,ETH,Wuhan (CHN),24 MAR 2024,1126,Full,NA,NA,NA,NA
2334,2:12:05,Yoshihiro MAEDA,JPN,Osaka (JPN),25 FEB 2024,1126,Full,34149347,4,1094,Public
2335,2:12:06,Ryo MATSUMOTO,JPN,Tokyo (JPN),03 MAR 2024,1126,Full,30339156,29,1,Public
2336,2:12:06,Dinghong YANG,CHN,Wuhan (CHN),24 MAR 2024,1126,Full,NA,NA,NA,NA
2337,2:12:07,Adam NOWICKI,POL,Sevilla (ESP),18 FEB 2024,1125,Full,2222378,67,1182,Public
2338,2:12:08,Panuel MKUNGO,KEN,Daegu (KOR),07 APR 2024,1125,Full,NA,NA,NA,NA
2339,2:12:08,Peter HERZOG,AUT,Berlin (GER),29 SEP 2024,1125,Full,17046618,1472,59,Public
2340,2:12:09,Shuho DAIROKUNO,JPN,Tokyo (JPN),03 MAR 2024,1125,Full,NA,NA,NA,NA
2341,2:12:10,El Hadi LAAMECHE,ALG,Sevilla (ESP),18 FEB 2024,1125,Full,NA,NA,NA,NA
2342,2:12:12,Akihito EISHIN,JPN,Osaka (JPN),25 FEB 2024,1124,Full,NA,NA,NA,NA
2343,2:12:12,Jackson Kemboi RUTTO,KEN,Hannover (GER),14 APR 2024,1124,Full,NA,NA,NA,NA
2344,2:12:12,Ahmed EL HASSOUNI,MAR,Rabat (MAR),21 APR 2024,1124,Full,10955108,0,0,Public
2345,2:12:14,Johnatas DE OLIVEIRA,BRA,Sevilla (ESP),18 FEB 2024,1123,Full,103300011,0,0,Public
2346,2:12:14,Zeberu BERTA,ETH,Rabat (MAR),21 APR 2024,1123,Full,NA,NA,NA,NA
2347,2:12:15,Frank LUJAN,PER,Sevilla (ESP),18 FEB 2024,1123,Full,6733012,2,149,Public
2348,2:12:15,Faraja Lazaro DAMASI,TAN,Rotterdam (NED),14 APR 2024,1123,Full,NA,NA,NA,NA
2349,2:12:16,Ryota EJIMA,JPN,Osaka (JPN),25 FEB 2024,1123,Full,NA,NA,NA,NA
2350,2:12:16,Herpasa NEGASA,ETH,Praha (CZE),05 MAY 2024,1123,Full,NA,NA,NA,NA
2351,2:12:17,Colin BENNIE,USA,"Orlando, FL (USA)",03 FEB 2024,1123,Full,32464862,3981,2,Public
2352,2:12:17,Ciren ZHAXI,CHN,Wuxi (CHN),24 MAR 2024,1123,Full,NA,NA,NA,NA
2353,2:12:17,Justin KENT,CAN,Toronto (CAN),20 OCT 2024,1123,Full,17615116,1143,0,Public
