,Mark,Competitor,Nat,Location,Date,Results Score,Discipline,Athlete ID,Number of Runs,Number of Bike Rides,Profile Visibility
1666,1:01:25,Simon DEBOGNIES,BEL,"Atletiekstadium Gentbrugge, Gentbrugge (BEL)",10 Mar 2024,1130,Half,40701290,787,7,Public
2899,4:05.92,Simone PLOURDE,CAN,"Jack Kemp Stadium, Los Angeles, CA (USA)",11 May 2024,1158,1500m,57141102,785,79,Public
1216,13:29.37,Shu HASEGAWA,JPN,"Municipal Stadium, Hiroshima (JPN)",29 Apr 2024,1104,5000m,24805643,785,90,Public
3054,4:11.49,Laura NICHOLSON,IRL,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",25 May 2024,1115,1500m,92829582,782,7,Public
4264,2:30:17,Sarah SELLERS,USA,"Orlando, FL (USA)",03 Feb 2024,1130,Full,44215632,773,139,Public
2480,2:13:38,Leonid LATSEPOV,EST,Wien (AUT),21 Apr 2024,1101,Full,82077769,768,20,Public
898,8:29.79,Carlos SAN MARTÍN,COL,"Cougar Athletic Stadium, Azusa, CA (USA)",11 Apr 2024,1123,3000m Steeple,50691525,767,0,Public
3428,15:17.48,Gabriela DEBUES-STAFFORD,CAN,"Swangard Stadium, Burnaby (CAN)",15 Jun 2024,1129,5000m,56812301,755,50,Public
2489,1:56.28,Georgia BELL,GBR,"Olympic Stadium, London (GBR)",20 Jul 2024,1230,800m,25124025,751,80,Public
1187,13:27.28,Yuichiro NISHIKAWA,JPN,"Aoba Park Athletic Field, Chitose (JPN)",20 Jul 2024,1112,5000m,28934783,746,138,Public
2591,2:00.70,Hayley KITCHING,AUS,"SA Athletic Stadium, Adelaide (AUS)",14 Apr 2024,1150,800m,46801273,745,65,Public
1388,28:04.77,Wil SMITH,USA,"Cobb Track and Angell Field, Palo Alto, CA (USA)",29 Mar 2024,1124,10000m,2136588,743,1277,Public
655,3:39.10,Yoann KOWAL,FRA,"Stade de Stehelin, Bordeaux (FRA)",19 Jun 2024,1119,1500m,8483601,741,19,Public
2542,1:59.26,Lore HOFFMANN,SUI,"Stadion Deutweg, Winterthur (SUI)",29 Jun 2024,1175,800m,110793714,729,36,Public
2617,2:01.16,Lucia PINACCHIO,ESP,"Estadi Olímpic Camilo Cano, La Nucia (ESP)",30 Jun 2024,1142,800m,115067841,725,1,Public
2281,2:11:26,Jerrell MOCK,USA,"Two Harbors to Duluth,, Duluth, MN (USA)",22 Jun 2024,1137,Full,58369394,720,26,Public
261,1:46.92,Mason COHEN,AUS,"LAZ Wien, Wien (AUT)",22 Jun 2024,1116,800m,107895910,720,86,Public
3205,9:40.54,Sophie NOVAK,USA,"Hayward Field, Eugene, OR (USA)",08 Jun 2024,1142,3000m Steeple,124968948,716,3,Public
2224,2:10:45,Thomas DE BOCK,BEL,Eindhoven (NED),13 Oct 2024,1148,Full,52304194,716,2,Public
2227,2:10:47,Matthew RICHTMAN,USA,"St. Paul, Minneapolis, MN (USA)",06 Oct 2024,1147,Full,40483545,713,38,Public
435,3:35.14,Callum DAVIES,AUS,"The Crest Athletics Centre, Bankstown, Sydney (AUS)",22 Feb 2024,1173,1500m,18766100,713,0,Public
216,1:46.63,Tim MCINERNEY,USA,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",24 May 2024,1124,800m,24687367,694,6,Public
9,1:42.43,Eliott CRESTAN,BEL,"Stade Charléty, Paris (FRA)",07 Jul 2024,1253,800m,46787646,690,1,Public
2440,2:13:11,Paulo Roberto PAULA,BRA,Porto Alegre (BRA),28 Apr 2024,1108,Full,95919245,686,0,Public
769,3:40.51,Jan BADIA,ESP,"Altamira estadioa, Ordizia (ESP)",22 Jun 2024,1100,1500m,43228727,685,1,Public
911,8:30.88,Colin DALY,USA,"Drake Stadium, Los Angeles, CA (USA)",17 May 2024,1118,3000m Steeple,34017215,684,0,Public
1220,13:29.54,Rory LEONARD,GBR,"Millennium Arena, Battersea Park, London (GBR)",26 Apr 2024,1104,5000m,19686000,683,2,Public
172,1:46.14,Samuel TANNER,NZL,"Nga Puna Wai Sports Hub, Christchurch (NZL)",24 Feb 2024,1139,800m,3593920,683,416,Public
1407,28:08.82,Vladimir NIKITIN,RUS,"Kalininets Stadium, Yekaterinburg (RUS)",17 Aug 2024,1118,10000m,63632176,679,101,Public
214,1:46.59,Henry FISHER,GBR,"Campo Scuola Moreno Martini, Lucca (ITA)",19 May 2024,1125,800m,33502406,671,1,Public
659,3:39.15,Émile TOUPIN,CAN,"Stedelijke Atletiekpiste, Ninove (BEL)",20 Jul 2024,1118,1500m,40541312,669,0,Public
2635,2:01.42,Marissa DAMINK,NED,"AtletiekArena Gaston Roelants Kessel-Lo / Hal 5, Leuven (BEL)",27 Jul 2024,1137,800m,18196031,657,38,Public
1182,13:27.01,Kelvin KIPLAGAT,KEN,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",29 Sep 2024,1113,5000m,50629847,656,5,Public
61,1:44.85,Tony VAN DIEPEN,NED,"Bislett Stadion, Oslo (NOR)",30 May 2024,1178,800m,18055756,656,56,Public
2792,2:03.43,Morgan MITCHELL,AUS,"SA Athletic Stadium, Adelaide (AUS)",10 Feb 2024,1102,800m,20077578,646,7,Public
2994,4:09.47,Carina VILJOEN,RSA,"Jack Kemp Stadium, Los Angeles, CA (USA)",11 May 2024,1131,1500m,13433736,644,295,Public
226,1:46.74,Marc TORTELL,GER,"TSV Stadion, Pfungstadt (GER)",19 Jun 2024,1121,800m,23093206,642,3,Public
3523,15:31.17,Viola CHEPNGENO,KEN,"Sportcomplex De Leidse Hout, Leiden (NED)",25 May 2024,1103,5000m,113122040,642,6,Public
2558,1:59.89,Georgia GRIFFITH,AUS,"Estadio Vallehermoso, Madrid (ESP)",21 Jun 2024,1164,800m,26275743,638,64,Public
1823,1:02:06,Marc SCOTT,GBR,Barcelona (ESP),11 Feb 2024,1103,Half,22362281,637,6,Public
1136,13:22.53,Willy FINK,USA,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",26 Jan 2024,1178,5000m,69657340,623,16,Public
345,1:47.46,Jamie PHILLIPS,GBR,"Market Street Bury, Manchester (GBR)",24 Jul 2024,1100,800m,14735105,619,2166,Public
3102,4:12.93,Abbey COOPER,USA,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",12 Jul 2024,1104,1500m,27792886,612,3,Public
2969,4:08.80,Taryn RAWLINGS,USA,"Woodside Stadium, Watford (GBR)",21 Aug 2024,1136,1500m,25328468,608,42,Public
597,3:38.20,Luis GRIJALVA,GUA,"Jack Kemp Stadium, Los Angeles, CA (USA)",11 May 2024,1131,1500m,43833791,608,7,Public
1955,2:07:30,Hassan CHAHDI,FRA,London (GBR),21 Apr 2024,1202,Full,103319230,605,22,Public
295,1:47.15,John O'REILLY,CAN,"Estadio Atlético de la VIDENA, Lima (PER)",30 Aug 2024,1109,800m,91827223,602,9,Public
3085,4:12.41,Linn SÖDERHOLM,SWE,"Olympiastadion, Helsinki (FIN)",31 Aug 2024,1108,1500m,134650293,600,9,Public
438,3:35.22,Andreas ALMGREN,SWE,"Suhaim bin Hamad Stadium, Doha (QAT)",10 May 2024,1172,1500m,11690614,600,63,Public
1195,13:27.96,Dennis KIPRUTO,KEN,"Municipal Stadium, Kitami (JPN)",06 Jul 2024,1109,5000m,112774892,599,68,Public
2546,1:59.42,Nikki HILTZ,USA,"Jack Kemp Stadium, Los Angeles, CA (USA)",20 Jul 2024,1173,800m,57098840,598,1,Public
2980,4:09.06,Amalie SÆTEN,NOR,"Bislett Stadion, Oslo (NOR)",27 Aug 2024,1134,1500m,12504485,597,0,Public
504,3:36.66,Henry MCLUCKIE,GBR,"Tooting Bec Athletics Track, London (GBR)",24 Jul 2024,1152,1500m,93800988,596,4,Public
3263,9:54.44,Elena CAREY,GBR,"Griswold Stadium, Portland, OR (USA)",04 May 2024,1109,3000m Steeple,25331382,595,0,Public
329,1:47.40,Niko SCHULTZ,USA,"Percy Beard Track, Gainesville, FL (USA)",30 Mar 2024,1101,800m,70802075,591,0,Public
536,3:37.32,Robin HENDRIX,BEL,"Stedelijke Atletiekpiste, Ninove (BEL)",20 Jul 2024,1143,1500m,35855647,585,7,Public
253,1:46.87,Mehmet ÇELİK,TUR,"Stade Pierre de Coubertin, Montgeron (FRA)",19 May 2024,1117,800m,51815015,581,0,Public
555,3:37.63,Maximilian THORWIRTH,GER,"Carl-Kaufmann-Stadion, Karlsruhe (GER)",11 May 2024,1138,1500m,19806570,577,20,Public
2714,2:02.59,Veronika SADEK,SLO,"Polisportivo Comunale, San Vito al Tagliamento (ITA)",02 Jun 2024,1116,800m,52160022,570,8,Public
3152,9:21.82,Allie OSTRANDER,USA,"Hayward Field, Eugene, OR (USA)",27 Jun 2024,1189,3000m Steeple,111680667,570,222,Public
1774,1:01:57,Shinichiro NAKAMURA,JPN,Marugame (JPN),04 Feb 2024,1109,Half,12983282,565,79,Public
3945,1:11:25,Mahlet MULUGETA,ETH,"Houston, TX (USA)",14 Jan 2024,1101,Half,128017669,563,0,Public
1718,1:01:43,Abderrazak CHARIK,FRA,Sevilla (ESP),28 Jan 2024,1118,Half,66662262,562,45,Public
2694,2:02.39,Lindsey BUTLER,USA,"The Track at New Balance, Boston, MA (USA) (i)",09 Mar 2024,1147,800m,126356583,559,179,Public
2194,2:10:27,Le YANG,CHN,Rabat (MAR),21 Apr 2024,1153,Full,3785799,556,1519,Public
671,3:39.33,Mick STANOVSEK,AUS,"Meredith College, Raleigh, NC (USA)",02 Aug 2024,1115,1500m,59168840,551,0,Public
2612,2:01.05,Agathe GUILLEMOT,FRA,"Stade des Maradas, Cergy-Pontoise (FRA)",12 May 2024,1144,800m,68764297,548,48,Public
3014,4:10.22,Charlotte MOUCHET,FRA,"Stade Raymond Troussier, Decines (FRA)",04 May 2024,1125,1500m,112056814,548,42,Public
905,8:30.29,El Hocine BOUCHRAK,ESP,"Polideportivo Zorrotza, Bilbao (ESP)",18 Jun 2024,1121,3000m Steeple,43012900,543,0,Public
3154,9:22.19,Carolina ROBLES,ESP,"Estadi Olímpic Camilo Cano, La Nucia (ESP)",28 Jun 2024,1188,3000m Steeple,111183515,539,2,Public
33,1:44.37,Mohamed Ali GOUANED,ALG,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",20 Jun 2024,1193,800m,148029050,536,0,Public
3689,32:40.92,Lily MURPHY,USA,"Paul Derr TF Facility, Raleigh, NC (USA)",29 Mar 2024,1103,10000m,61882404,535,78,Public
13,1:43.48,Pieter SISK,BEL,"Stade Olympique de la Pontaise, Lausanne (SUI)",22 Aug 2024,1220,800m,28540939,530,1,Public
211,1:46.57,Robin OESTER,SUI,"TSV Stadion, Pfungstadt (GER)",14 Aug 2024,1126,800m,47414877,527,3,Public
27,1:44.11,Peyton CRAIG,AUS,"Stade de France, Paris (FRA)",09 Aug 2024,1201,800m,43261986,527,399,Public
2088,2:09:09,Jonathan MELLOR,GBR,Sevilla (ESP),18 Feb 2024,1174,Full,10984855,524,1,Public
2163,2:09:58,Victor KIPLIMO,KEN,Hannover (GER),14 Apr 2024,1161,Full,107990522,522,0,Public
3065,4:11.91,Esther SEELAND,USA,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",25 May 2024,1112,1500m,142181772,520,1,Public
618,3:38.50,Derek JOHNSON,USA,"Emerson Field, Concord, MA (USA)",08 Jun 2024,1127,1500m,8841155,520,530,Public
429,3:34.90,Grant FISHER,USA,"Icahn Stadium, New York, NY (USA)",09 Jun 2024,1176,1500m,50151684,517,130,Public
2327,2:11:59,Peng GAO,CHN,Wuxi (CHN),24 Mar 2024,1128,Full,22710385,515,0,Public
2615,2:01.13,Kate MITCHELL,USA,"Emerson Field, Concord, MA (USA)",08 Jun 2024,1142,800m,49462685,515,86,Public
3277,9:56.49,Xia LUO,CHN,"HOC Stadium, Hangzhou (CHN)",14 Apr 2024,1104,3000m Steeple,10480855,514,696,Public
3207,9:41.00,Judi JONES,USA,"Jack Kemp Stadium, Los Angeles, CA (USA)",11 May 2024,1141,3000m Steeple,73798867,513,1,Public
181,1:46.22,Yukichi ISHII,JPN,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",24 May 2024,1137,800m,103535340,513,1,Public
3191,9:35.21,Blanca FERNÁNDEZ,ESP,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",22 May 2024,1156,3000m Steeple,91939851,508,181,Public
1529,1:00:11,Sondre Nordstad MOEN,NOR,Marugame (JPN),04 Feb 2024,1179,Half,14983457,498,1,Public
644,3:38.85,Damien DILCHER,USA,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",24 May 2024,1122,1500m,58635794,498,2,Public
694,3:39.65,Víctor ORTIZ RIVERA,PUR,"Sportcentrum Wembley, Kortrijk (BEL)",13 Jul 2024,1111,1500m,38763189,492,10,Public
338,1:47.43,Christian JACKSON,USA,"Dean A. Hayes Track and Soccer Stadium, Murfreesboro, TN (USA)",01 Jun 2024,1101,800m,81890092,491,56,Public
505,3:36.68,Ryoji TATEZAWA,JPN,"Lincoln HS, Portland, OR (USA)",09 Jun 2024,1151,1500m,114820846,488,0,Public
915,8:31.49,Mehdi KADRI,FRA,"Stade Josette et Roger Mikulak, Angers (FRA)",29 Jun 2024,1116,3000m Steeple,71517556,487,0,Public
2576,2:00.32,Anita HORVAT,SLO,"Bislett Stadion, Oslo (NOR)",30 May 2024,1157,800m,36882848,486,1,Public
4169,2:27:32,Dan LI,CHN,Wuxi (CHN),24 Mar 2024,1157,Full,7594441,479,1134,Public
469,3:35.99,John GREGOREK,USA,"Edwin Moses Track, Atlanta, GA (USA)",31 May 2024,1161,1500m,51867005,475,0,Public
2727,2:02.70,Emma KELLEY,USA,"Billy Hayes T& F Complex, Bloomington, IN (USA)",03 May 2024,1114,800m,105498989,475,27,Public
4183,2:27:57,Isabel OROPEZA,MEX,Sevilla (ESP),18 Feb 2024,1153,Full,41364026,473,0,Public
30,1:44.25,Corentin LE CLEZIO,FRA,"LAZ Wien, Wien (AUT)",22 Jun 2024,1196,800m,23682243,470,6,Public
1150,13:23.83,Efrem GIDEY,IRL,"Parc des Sports, Maisons-Laffitte (FRA)",06 Jul 2024,1124,5000m,48998044,466,5,Public
2439,2:13:11,Kenneth KEMBOI,KEN,New Taipei City (TPE),17 Mar 2024,1108,Full,57343506,464,0,Public
2597,2:00.86,Sarah HEALY,IRL,"Sportcity Regional Arena, Manchester (GBR)",25 May 2024,1147,800m,26914590,462,21,Public
133,1:45.75,Cillian KIRWAN,IRL,"Mary Peters Track, Belfast (GBR)",11 May 2024,1151,800m,53067537,454,1,Public
180,1:46.22,James SEELIGER,RSA,"Bestmed Tuks Stadium, Pretoria (RSA)",18 Mar 2024,1137,800m,13233183,449,12,Public
2191,2:10:25,Brian SHRADER,USA,"Chicago, IL (USA)",13 Oct 2024,1153,Full,8382284,446,0,Public
1587,1:00:49,Daiki HATTORI,JPN,"Ishin Me-Life Stadium, Yamaguchi (JPN)",11 Feb 2024,1154,Half,36047007,441,0,Public
2573,2:00.26,Annemarie NISSEN,DEN,"Mary Peters Track, Belfast (GBR)",11 May 2024,1158,800m,125720171,440,1,Public
2916,4:06.67,Rachel MCARTHUR,USA,"Drake Stadium, Los Angeles, CA (USA)",17 May 2024,1152,1500m,90815678,438,107,Public
2425,2:13:00,Awet HABTE,ERI,Doha (QAT),16 Feb 2024,1111,Full,48667720,437,0,Public
1190,13:27.43,Said MECHAAL,ESP,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",10 Feb 2024,1160,5000m,5797327,430,0,Public
2802,2:03.52,Joanna ARCHER,GUY,"John McDonnell Field, Fayetteville, AR (USA)",25 May 2024,1100,800m,27457755,428,165,Public
879,8:27.37,Yasunari KUSU,JPN,"Boudewijnstadion, Bruxelles (BEL)",26 May 2024,1134,3000m Steeple,60465864,422,0,Public
1757,1:01:53,Takashi SOMA,JPN,Osaka (JPN),28 Jan 2024,1112,Half,68238567,422,0,Public
1155,13:24.15,Brian KIPTOO,KEN,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",01 Jun 2024,1123,5000m,131178025,421,0,Public
2890,4:05.32,Sarah MCDONALD,GBR,"Arena, Toruń (POL) (i)",06 Feb 2024,1185,1500m,41804724,420,50,Public
2786,2:03.30,Pernille KARLSEN,NOR,"Stadion im.Lubuskich Olimpijczyków, Gorzów Wielkopolski (POL)",24 May 2024,1104,800m,31196548,419,94,Public
4098,2:25:25,Helen BEKELE,ETH,Osaka (JPN),25 Feb 2024,1178,Full,90054131,419,0,Public
169,1:46.12,Parvej KHAN,IND,"Percy Beard Track, Gainesville, FL (USA)",30 Mar 2024,1140,800m,64783137,415,1,Public
3906,1:10:55,Giovanna EPIS,ITA,Verona (ITA),11 Feb 2024,1111,Half,58587312,414,0,Public
2078,2:09:03,Hamza SAHLI,MAR,Casablanca (MAR),27 Oct 2024,1176,Full,64360338,410,65,Public
3847,1:10:01,Fabienne SCHLUMPF,SUI,"Stadio Olimpico, Roma (ITA)",09 Jun 2024,1129,Half,7018180,408,10,Public
1571,1:00:43,Simon MWANGI,KEN,Milano (ITA),24 Mar 2024,1158,Half,37868862,403,4,Public
357,3:30.75,Stefan NILLESSEN,NED,"Stade de France, Paris (FRA)",06 Aug 2024,1234,1500m,93170673,402,1,Public
4128,2:26:24,Daiana OCAMPO,ARG,Hamburg (GER),28 Apr 2024,1168,Full,110431332,399,11,Public
15,1:43.64,Hobbs KESSLER,USA,"Hayward Field, Eugene, OR (USA)",30 Jun 2024,1215,800m,56168841,398,1,Public
90,1:45.33,Luke MCCANN,IRL,"Stadio Comunale, Bellinzona (SUI)",09 Sep 2024,1163,800m,36760710,393,14,Public
650,3:39.02,Jude WHEELER-DEE,CAN,"Alumni Stadium, Guelph (CAN)",04 Jun 2024,1120,1500m,57348015,390,0,Public
1218,13:29.49,Kirami Collin YEGO,KEN,"Cougar Athletic Stadium, Azusa, CA (USA)",12 Apr 2024,1104,5000m,73487204,388,0,Public
475,3:36.16,Kieran TUNTIVATE,THA,"Swangard Stadium, Burnaby (CAN)",15 Jun 2024,1159,1500m,26597694,384,55,Public
3245,9:49.59,Kristel VAN DEN BERG,NED,"Boudewijnstadion, Bruxelles (BEL)",26 May 2024,1120,3000m Steeple,26886165,384,26,Public
4222,2:29:00,Dina ALEKSANDROVA,RUS,Zürich (SUI),21 Apr 2024,1142,Full,49265326,383,6,Public
1089,13:18.44,Athanas KIOKO,KEN,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",10 Feb 2024,1193,5000m,99220051,383,34,Public
2536,1:58.97,Kate GRACE,USA,"Hayward Field, Eugene, OR (USA)",23 Jun 2024,1181,800m,6448444,378,9,Public
292,1:47.13,Caden NORRIS,USA,"Percy Beard Track, Gainesville, FL (USA)",11 May 2024,1109,800m,129872301,377,24,Public
245,1:46.84,Christian HARRISON,USA,"George Mason Stadium, Fairfax, VA (USA)",12 Aug 2024,1118,800m,27527968,376,31,Public
373,3:32.68,Andrew COSCORAN,IRL,"Bislett Stadion, Oslo (NOR)",30 May 2024,1207,1500m,93495409,370,3,Public
717,3:39.93,Owen KARAS,USA,"Dean A. Hayes Track and Soccer Stadium, Murfreesboro, TN (USA)",01 Jun 2024,1107,1500m,40441638,355,0,Public
3413,15:13.84,Katie WASSERMAN,USA,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 Jan 2024,1160,5000m,52348096,354,1,Public
478,3:36.19,Connor WHITELEY,AUS,"The Crest Athletics Centre, Bankstown, Sydney (AUS)",22 Feb 2024,1158,1500m,51232485,353,1,Public
2252,2:11:00,Nathan MARTIN,USA,"Orlando, FL (USA)",03 Feb 2024,1144,Full,25871837,347,97,Public
2197,2:10:28,Naoki AIBA,JPN,Gold Coast (AUS),07 Jul 2024,1152,Full,74286940,345,0,Public
314,1:47.30,Jason GOMEZ,USA,"Dean A. Hayes Track and Soccer Stadium, Murfreesboro, TN (USA)",01 Jun 2024,1104,800m,17379485,344,2,Public
3284,9:57.05,Lauren HALL,GBR,"Manchester Regional Arena, Manchester (GBR)",29 Jun 2024,1102,3000m Steeple,199092,344,1296,Public
125,1:45.69,Ruben VERHEYDEN,BEL,"Boudewijnstadion, Bruxelles (BEL)",25 May 2024,1152,800m,33020384,343,26,Public
222,1:46.71,Ryan SÁNCHEZ,PUR,"Estadio Jose A. Figueroa Freyre, Mayagüez (PUR)",15 Jun 2024,1122,800m,13464267,340,706,Public
632,3:38.69,Theo QUAX,NZL,"Jack Kemp Stadium, Los Angeles, CA (USA)",11 May 2024,1124,1500m,84392751,340,0,Public
701,3:39.77,Cameron BOYEK,GBR,"Birmingham University Athletics Track, Birmingham (GBR)",05 Jun 2024,1110,1500m,29955890,334,6,Public
852,8:23.38,Ibrahim EZZAYDOUNI,ESP,"LAZ Wien, Wien (AUT)",22 Jun 2024,1151,3000m Steeple,61664754,326,4,Public
1534,1:00:17,Tebello RAMAKONGOANA,LES,"Two Harbors to Duluth,, Duluth, MN (USA)",22 Jun 2024,1175,Half,134237562,325,0,Public
390,3:33.59,Raphael PALLITSCH,AUT,"Mestský Stadion, Ostrava (CZE)",28 May 2024,1194,1500m,17172793,321,88,Public
380,3:33.21,Adel MECHAAL,ESP,"Bislett Stadion, Oslo (NOR)",30 May 2024,1199,1500m,20492932,321,0,Public
1334,27:45.16,Dennis KIPKURUI,KEN,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",28 Sep 2024,1155,10000m,130452405,317,0,Public
2556,1:59.81,Gladys CHEPNGETICH,KEN,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",25 May 2024,1166,800m,120754520,315,1,Public
895,8:29.58,Rob MCMANUS,USA,"Cougar Athletic Stadium, Azusa, CA (USA)",11 Apr 2024,1124,3000m Steeple,19061864,315,53,Public
710,3:39.86,James DUNNE,IRL,"Woodside Stadium, Watford (GBR)",08 Jun 2024,1108,1500m,1772562,311,15,Public
566,3:37.74,Ziad AUDAH,BEL,"Stedelijke Atletiekpiste, Ninove (BEL)",20 Jul 2024,1137,1500m,35097302,308,0,Public
202,1:46.41,Ludovic LE MEUR,FRA,"Stade Delort, Marseille (FRA)",22 May 2024,1131,800m,141766603,308,32,Public
3466,15:22.08,Genevieve GREGSON,AUS,"Lakeside Stadium, Melbourne (AUS)",15 Feb 2024,1121,5000m,48905896,308,0,Public
309,1:47.25,Carter FITZGERALD,USA,"Ashenfelter Indoor Track, State College, PA (USA) (i)",16 Feb 2024,1162,800m,12527724,307,10,Public
2306,2:11:42,Juan PACHECO,MEX,Wien (AUT),21 Apr 2024,1132,Full,80652176,307,43,Public
795,8:13.87,James CORRIGAN,USA,"Franklin Field, Philadelphia, PA (USA)",29 Jun 2024,1194,3000m Steeple,23763182,298,0,Public
2703,2:02.48,Marina MARTÍNEZ,ESP,"Estadi Joan Serrahima, Barcelona (ESP)",19 May 2024,1118,800m,2270227,296,113,Public
2237,2:10:52,Ryu TAKAKU,JPN,Osaka (JPN),25 Feb 2024,1146,Full,59722793,294,0,Public
577,3:37.84,Christian NOBLE,USA,"Emerson Field, Concord, MA (USA)",08 Jun 2024,1136,1500m,38210378,293,0,Public
2621,2:01.20,Alison ANDREWS-PAUL,NZL,"Stadio Quercia, Rovereto (ITA)",31 Aug 2024,1141,800m,47869432,291,116,Public
328,1:47.40,Ahmed Sayf KADRI,TUN,"University of Ghana Sports Stadium, Accra (GHA)",20 Mar 2024,1101,800m,91583967,291,0,Public
1694,1:01:34,Koen NAERT,BEL,"Atletiekstadium Gentbrugge, Gentbrugge (BEL)",10 Mar 2024,1124,Half,2770994,291,0,Public
812,8:18.37,Yassin BOUIH,ITA,"Stadion Śląski, Chorzów (POL)",18 May 2024,1174,3000m Steeple,23911697,290,0,Public
1813,1:02:03,Cristhian ZAMORA,URU,Valencia (ESP),27 Oct 2024,1105,Half,40310033,288,0,Public
2626,2:01.32,Yolanda NGARAMBE,SWE,"Olympiastadion, Stockholm (SWE)",02 Jun 2024,1139,800m,101704901,285,47,Public
4197,2:28:17,Li BAI,CHN,Wuxi (CHN),24 Mar 2024,1150,Full,22185738,285,22,Public
263,1:46.93,Yassine ABER,CAN,"Stade Raymond Troussier, Decines (FRA)",04 May 2024,1115,800m,47062245,280,2,Public
227,1:46.74,Nico BOKETTA,CZE,"LAZ Wien, Wien (AUT)",22 Jun 2024,1121,800m,81785282,280,1,Public
1820,1:02:05,Yuki TSUTSUMI,JPN,Osaka (JPN),28 Jan 2024,1104,Half,15008982,279,322,Public
842,8:21.83,William BATTERSHILL,GBR,"Manchester Regional Arena, Manchester (GBR)",30 Jun 2024,1158,3000m Steeple,46695698,277,247,Public
126,1:45.69,Cass ELLIOTT,USA,"George Mason Stadium, Fairfax, VA (USA)",12 Aug 2024,1152,800m,59137935,276,3,Public
2564,1:59.99,Jessica HULL,AUS,"Centre sportif Bout-du-Monde, Genève (SUI)",22 Jun 2024,1162,800m,56768839,275,3,Public
1987,2:07:56,Simon KIPKOSGEI,KEN,Berlin (GER),29 Sep 2024,1195,Full,113125064,270,0,Public
372,3:32.67,Maël GOUYETTE,FRA,"Parc des Sports C. Ehrmann, Nice (FRA)",15 Jun 2024,1207,1500m,69886154,270,1,Public
726,3:40.02,Salim KEDDAR,ALG,"Stade d'Athletisme Pierre Voillequin, Troyes (FRA)",16 Jun 2024,1106,1500m,99038751,269,0,Public
55,1:44.80,Clayton MURPHY,USA,"Hayward Field, Eugene, OR (USA)",30 Jun 2024,1180,800m,41072820,268,2,Public
3509,15:29.61,Savannah SHAW,USA,"Jack Kemp Stadium, Los Angeles, CA (USA)",11 May 2024,1106,5000m,132478746,268,0,Public
281,1:47.06,Kelvin KIPYEGO,KEN,"Nyayo National Stadium, Nairobi (KEN)",21 May 2024,1111,800m,128956777,267,0,Public
567,3:37.75,Carlos SAEZ,ESP,"Estadio Iberoamericano, Huelva (ESP)",30 Apr 2024,1137,1500m,35955330,264,203,Public
238,1:46.80,Samuel AUSTIN,USA,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",27 Jan 2024,1176,800m,8140136,263,124,Public
57,1:44.80,Ko OCHIAI,JPN,"Hakatanomori Athletic Stadium, Fukuoka (JPN)",31 Jul 2024,1180,800m,47140760,258,23,Public
2930,4:07.32,Giulia APRILE,ITA,"Coque Sport Center, Luxembourg (LUX) (i)",21 Jan 2024,1169,1500m,79265388,257,4,Public
3830,1:09:48,Sultan HAYDAR,TUR,Praha (CZE),06 Apr 2024,1134,Half,46063338,255,103,Public
2929,4:07.19,Jennifer RANDALL,USA,"Hayward Field, Eugene, OR (USA)",27 Jun 2024,1148,1500m,53922774,253,9,Public
1191,13:27.48,Richard ETIR,KEN,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",06 Jul 2024,1111,5000m,115772848,253,0,Public
1276,27:09.57,Jack RAYNER,AUS,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 Mar 2024,1211,10000m,1478217,3927,90,Public
1700,1:01:36,Collins KIBET,KEN,Porto (POR),15 Sep 2024,1123,Half,43725547,252,0,Public
3759,1:08:02,Charlotte PURDUE,GBR,Marugame (JPN),04 Feb 2024,1170,Half,4483415,252,3,Public
2213,2:10:39,Tristan WOODFINE,CAN,"Houston, TX (USA)",14 Jan 2024,1149,Full,137110809,249,0,Public
3668,32:30.31,Katie IZZO,USA,"Hayward Field, Eugene, OR (USA)",29 Jun 2024,1112,10000m,55907773,246,10,Public
332,1:47.41,Andrew CASEY,USA,"John McDonnell Field, Fayetteville, AR (USA)",24 May 2024,1101,800m,95191578,244,0,Public
2648,2:01.61,Michaela MEYER,USA,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",12 Jul 2024,1134,800m,49179005,243,1,Public
